spacing,radius,rho,bin,nz,ny,nx,solid_angle_weight,g,total_area_rel_err,closure_residual
3x1x1,48,16,43,0.546875,-0.626186194407,0.555714480924,0.0052475,1.23627967283,0.158534407616,-2.93113950889e-08
3x1x1,48,16,44,0.536458333333,0.843821650791,0.013322096455,0.00524,1.16703682583,0.158534407616,-2.93113950889e-08
3x1x1,48,16,45,0.526041666667,-0.61795511062,-0.584304412262,0.005245,1.20636337887,0.158534407616,-2.93113950889e-08
3x1x1,48,16,46,0.515625,0.0614245344552,0.854609785775,0.005235,1.16582510944,0.158534407616,-2.93113950889e-08
3x1x1,48,16,47,0.505208333333,0.535827073273,-0.676501210256,0.0052425,1.20709234871,0.158534407616,-2.93113950889e-08
3x1x1,48,16,48,0.494791666667,-0.858010282246,0.13783889929,0.0052375,1.17872659871,0.158534407616,-2.93113950889e-08
3x1x1,48,16,49,0.484375,0.730663748565,0.481156259346,0.0052375,1.18676815816,0.158534407616,-2.93113950889e-08
3x1x1,48,16,50,0.473958333333,-0.215141764045,-0.853860363073,0.0052325,1.16886634213,0.158534407616,-2.93113950889e-08
3x1x1,48,16,51,0.463541666667,-0.420760494856,0.779801083118,0.005225,1.17497110729,0.158534407616,-2.93113950889e-08
3x1x1,48,16,52,0.453125,0.842078126281,-0.292544293421,0.0052325,1.1602790039,0.158534407616,-2.93113950889e-08
3x1x1,48,16,53,0.442708333333,-0.823324868413,-0.355169667413,0.0052375,1.1770118206,0.158534407616,-2.93113950889e-08
3x1x1,48,16,54,0.432291666667,0.369255861144,0.822662764407,0.00522,1.15135331519,0.158534407616,-2.93113950889e-08
3x1x1,48,16,55,0.421875,0.284969384693,-0.860705486309,0.00523,1.15211273739,0.158534407616,-2.93113950889e-08
3x1x1,48,16,56,0.411458333333,-0.795694042493,0.444491879196,0.00523,1.15448710593,0.158534407616,-2.93113950889e-08
3x1x1,48,16,57,0.401041666667,0.891476934588,0.210794821318,0.0052275,1.11952640692,0.158534407616,-2.93113950889e-08
3x1x1,48,16,58,0.390625,-0.517481563559,-0.761331032306,0.0052275,1.13023736762,0.158534407616,-2.93113950889e-08
3x1x1,48,16,59,0.380208333333,-0.133324114806,0.91524111778,0.005225,1.09932543176,0.158534407616,-2.93113950889e-08
3x1x1,48,16,60,0.369791666667,0.719810109505,-0.587475556528,0.00523,1.12962855716,0.158534407616,-2.93113950889e-08
3x1x1,48,16,61,0.359375,-0.931671492584,-0.0532713739439,0.005225,1.06292622855,0.158534407616,-2.93113950889e-08
3x1x1,48,16,62,0.348958333333,0.653753328556,0.671442229086,0.0052225,1.10512248897,0.158534407616,-2.93113950889e-08
3x1x1,48,16,63,0.338541666667,-0.0286206332758,-0.94051602819,0.0052225,1.05268154307,0.158534407616,-2.93113950889e-08
3x1x1,48,16,64,0.328125,-0.616609502448,0.715630285738,0.00521,1.09090319025,0.158534407616,-2.93113950889e-08
3x1x1,48,16,65,0.317708333333,0.941599449775,-0.111588041982,0.0052225,1.05258404801,0.158534407616,-2.93113950889e-08
3x1x1,48,16,66,0.307291666667,-0.772464512813,-0.555761106989,0.0052125,1.07514145806,0.158534407616,-2.93113950889e-08
3x1x1,48,16,67,0.296875,0.194853630458,0.934824741367,0.005215,1.07639018148,0.158534407616,-2.93113950889e-08
3x1x1,48,16,68,0.286458333333,0.489408566136,-0.823663085646,0.00521,1.09788263074,0.158534407616,-2.93113950889e-08
3x1x1,48,16,69,0.276041666667,-0.920173892153,0.277634663658,0.005205,1.08118248961,0.158534407616,-2.93113950889e-08
3x1x1,48,16,70,0.265625,0.868687891882,0.418120444217,0.005215,1.09900895016,0.158534407616,-2.93113950889e-08
3x1x1,48,16,71,0.255208333333,-0.359150765063,-0.897707878183,0.0052075,1.07998430594,0.158534407616,-2.93113950889e-08
3x1x1,48,16,72,0.244791666667,-0.34251650652,0.907060903519,0.0052125,1.09717984892,0.158534407616,-2.93113950889e-08
3x1x1,48,16,73,0.234375,0.867565879192,-0.438631741483,0.0052,1.06832422663,0.158534407616,-2.93113950889e-08
3x1x1,48,16,74,0.223958333333,-0.938368850757,-0.263261400246,0.0052075,1.06863562969,0.158534407616,-2.93113950889e-08
3x1x1,48,16,75,0.213541666667,0.515325285967,0.829963737907,0.0052,1.07342072333,0.158534407616,-2.93113950889e-08
3x1x1,48,16,76,0.203125,0.181057916801,-0.962267252451,0.0052,1.07055231303,0.158534407616,-2.93113950889e-08
3x1x1,48,16,77,0.192708333333,-0.785191676739,0.588504485152,0.005205,1.05332043441,0.158534407616,-2.93113950889e-08
3x1x1,48,16,78,0.182291666667,0.978483764805,0.096639900025,0.0052025,1.06304240626,0.158534407616,-2.93113950889e-08
3x1x1,48,16,79,0.171875,-0.657475059342,-0.733611294023,0.0052075,1.02892079348,0.158534407616,-2.93113950889e-08
3x1x1,48,16,80,0.161458333333,-0.0107648683834,0.986820816666,0.0052025,1.01494039235,0.158534407616,-2.93113950889e-08
3x1x1,48,16,81,0.151041666667,0.675651868991,-0.721582266176,0.005205,1.01402815826,0.158534407616,-2.93113950889e-08
3x1x1,48,16,82,0.140625,-0.987157506633,0.0757935780503,0.0052,1.03899120552,0.158534407616,-2.93113950889e-08
3x1x1,48,16,83,0.130208333333,0.780217402013,0.611806011352,0.0051975,1.0235686484,0.158534407616,-2.93113950889e-08
3x1x1,48,16,84,0.119791666667,-0.162253492913,-0.979450744364,0.0051975,1.06040814403,0.158534407616,-2.93113950889e-08
3x1x1,48,16,85,0.109375,-0.542624697676,0.832823839024,0.0051975,1.05629965242,0.158534407616,-2.93113950889e-08
3x1x1,48,16,86,0.0989583333333,0.963735625716,-0.247832386885,0.0051975,1.08305968571,0.158534407616,-2.93113950889e-08
3x1x1,48,16,87,0.0885416666667,-0.878902540412,-0.468711742674,0.0051975,1.0810212003,0.158534407616,-2.93113950889e-08
3x1x1,48,16,88,0.078125,0.331755024111,0.940125038679,0.0052,1.07989475304,0.158534407616,-2.93113950889e-08
3x1x1,48,16,89,0.0677083333333,0.390717758838,-0.918017001218,0.0051975,1.10088353241,0.158534407616,-2.93113950889e-08
3x1x1,48,16,90,0.0572916666667,-0.908808504434,0.413261136812,0.0051975,1.08894090256,0.158534407616,-2.93113950889e-08
3x1x1,48,16,91,0.046875,0.94979756759,0.309333662853,0.00519,1.07907306165,0.158534407616,-2.93113950889e-08
3x1x1,48,16,92,0.0364583333333,-0.491612984005,-0.87005026515,0.005195,1.09822011581,0.158534407616,-2.93113950889e-08
3x1x1,48,16,93,0.0260416666667,-0.225283791454,0.973945093373,0.00519,1.06223366439,0.158534407616,-2.93113950889e-08
3x1x1,48,16,94,0.015625,0.824186637317,-0.566102681713,0.0051925,1.05153324673,0.158534407616,-2.93113950889e-08
3x1x1,48,16,95,0.00520833333333,-0.990233899138,-0.139318693152,0.0051975,1.04930505825,0.158534407616,-2.93113950889e-08
3x1x1,48,16,96,-0.00520833333333,0.636059234209,0.771622656381,0.00519,1.03014808272,0.158534407616,-2.93113950889e-08
3x1x1,48,16,97,-0.015625,0.0522076653274,-0.998514005438,0.00519,1.02184284483,0.158534407616,-2.93113950889e-08
3x1x1,48,16,98,-0.0260416666667,-0.712828045206,0.700855198714,0.0051825,1.01165254372,0.158534407616,-2.93113950889e-08
3x1x1,48,16,99,-0.0364583333333,0.99871261894,-0.0352688913907,0.00519,0.96981841862,0.158534407616,-2.93113950889e-08
3x1x1,48,16,100,-0.046875,-0.759912919414,-0.64833254529,0.005185,1.03194403529,0.158534407616,-2.93113950889e-08
3x1x1,48,16,101,-0.0572916666667,0.122327227816,0.990834857212,0.0051925,1.07957114892,0.158534407616,-2.93113950889e-08
3x1x1,48,16,102,-0.0677083333333,0.578720655735,-0.812710270775,0.0051925,1.03947811209,0.158534407616,-2.93113950889e-08
3x1x1,48,16,103,-0.078125,-0.974963705142,0.208188035271,0.0051925,1.04366393236,0.158534407616,-2.93113950889e-08
3x1x1,48,16,104,-0.0885416666667,0.85878585479,0.504625830569,0.0052,1.06483295632,0.158534407616,-2.93113950889e-08
3x1x1,48,16,105,-0.0989583333333,-0.292084194013,-0.951259203304,0.0052,1.06072244849,0.158534407616,-2.93113950889e-08
3x1x1,48,16,106,-0.109375,-0.426724190192,0.897743601971,0.0052,1.09185575702,0.158534407616,-2.93113950889e-08
3x1x1,48,16,107,-0.119791666667,0.919956875824,-0.373268406407,0.005195,1.09838598833,0.158534407616,-2.93113950889e-08
3x1x1,48,16,108,-0.130208333333,-0.929256731576,-0.345727807314,0.0052,1.06512041464,0.158534407616,-2.93113950889e-08
3x1x1,48,16,109,-0.140625,0.451020641283,0.881365412591,0.0052025,1.1083066889,0.158534407616,-2.93113950889e-08
3x1x1,48,16,110,-0.151041666667,0.262377631806,-0.95307103264,0.005205,1.0837435397,0.158534407616,-2.93113950889e-08
3x1x1,48,16,111,-0.161458333333,-0.83586362771,0.524655317773,0.0051975,1.05907565954,0.158534407616,-2.93113950889e-08
3x1x1,48,16,112,-0.171875,0.969007433858,0.177436122317,0.0052075,1.1022247097,0.158534407616,-2.93113950889e-08
3x1x1,48,16,113,-0.182291666667,-0.593528159353,-0.783896722993,0.005195,1.02865609036,0.158534407616,-2.93113950889e-08
3x1x1,48,16,114,-0.192708333333,-0.0916796553185,0.976963837132,0.0052025,1.02336247897,0.158534407616,-2.93113950889e-08
3x1x1,48,16,115,-0.203125,0.725971891916,-0.657042651982,0.0052025,1.04670551505,0.158534407616,-2.93113950889e-08
3x1x1,48,16,116,-0.213541666667,-0.97691619664,-0.00589078433271,0.0052,1.06589075494,0.158534407616,-2.93113950889e-08
3x1x1,48,16,117,-0.223958333333,0.714656044032,0.662653305778,0.0052125,1.02345461492,0.158534407616,-2.93113950889e-08
3x1x1,48,16,118,-0.234375,-0.0791495764448,-0.968918832474,0.0052,1.06967703573,0.158534407616,-2.93113950889e-08
3x1x1,48,16,119,-0.244791666667,-0.594556529698,0.765884830065,0.005215,1.05519778908,0.158534407616,-2.93113950889e-08
3x1x1,48,16,120,-0.255208333333,0.95310397529,-0.162669969213,0.005205,1.06262147452,0.158534407616,-2.93113950889e-08
3x1x1,48,16,121,-0.265625,-0.810309665504,-0.522342421565,0.0052125,1.06739594076,0.158534407616,-2.93113950889e-08
3x1x1,48,16,122,-0.276041666667,0.243916135403,0.929680545754,0.00521,1.06399705559,0.158534407616,-2.93113950889e-08
3x1x1,48,16,123,-0.286458333333,0.446710572054,-0.847579664739,0.00522,1.08986914576,0.158534407616,-2.93113950889e-08
3x1x1,48,16,124,-0.296875,-0.898932180041,0.322158610099,0.0052175,1.11426410183,0.158534407616,-2.93113950889e-08
3x1x1,48,16,125,-0.307291666667,0.877416041191,0.368392348262,0.005215,1.08635394526,0.158534407616,-2.93113950889e-08
3x1x1,48,16,126,-0.317708333333,-0.396700095284,-0.861214519926,0.00522,1.1038632312,0.158534407616,-2.93113950889e-08
3x1x1,48,16,127,-0.328125,-0.288143607371,0.899615054291,0.0052175,1.10750174212,0.158534407616,-2.93113950889e-08
3x1x1,48,16,128,-0.338541666667,0.816951793255,-0.466882541361,0.005225,1.10734317177,0.158534407616,-2.93113950889e-08
3x1x1,48,16,129,-0.348958333333,-0.914050235156,-0.206737150046,0.0052275,1.10258591375,0.158534407616,-2.93113950889e-08
3x1x1,48,16,130,-0.359375,0.53209386923,0.766632717605,0.00522,1.12900506714,0.158534407616,-2.93113950889e-08
3x1x1,48,16,131,-0.369791666667,0.124954985833,-0.920673869934,0.00523,1.05976760932,0.158534407616,-2.93113950889e-08
3x1x1,48,16,132,-0.380208333333,-0.710805766748,0.591774268807,0.005225,1.10080805198,0.158534407616,-2.93113950889e-08
3x1x1,48,16,133,-0.390625,0.919517727245,0.0435804848133,0.00523,1.07745936606,0.158534407616,-2.93113950889e-08
3x1x1,48,16,134,-0.401041666667,-0.645422014113,-0.650073846032,0.0052325,1.13691810011,0.158534407616,-2.93113950889e-08
3x1x1,48,16,135,-0.411458333333,0.0366095089723,0.910693023902,0.0052225,1.0984240572,0.158534407616,-2.93113950889e-08
3x1x1,48,16,136,-0.421875,0.585088429046,-0.692598739944,0.005225,1.15333716633,0.158534407616,-2.93113950889e-08
3x1x1,48,16,137,-0.432291666667,-0.894389631056,0.11485252627,0.0052275,1.10137051858,0.158534407616,-2.93113950889e-08
3x1x1,48,16,138,-0.442708333333,0.732934130694,0.51654321374,0.0052275,1.1794666146,0.158534407616,-2.93113950889e-08
3x1x1,48,16,139,-0.453125,-0.190408207539,-0.870874531076,0.0052275,1.15724942365,0.158534407616,-2.93113950889e-08
3x1x1,48,16,140,-0.463541666667,-0.445167361746,0.766129978072,0.0052425,1.16636230362,0.158534407616,-2.93113950889e-08
3x1x1,48,16,141,-0.473958333333,0.840489543811,-0.262565848899,0.005235,1.17978513835,0.158534407616,-2.93113950889e-08
3x1x1,48,16,142,-0.484375,-0.791963571178,-0.371718389782,0.005235,1.20503762779,0.158534407616,-2.93113950889e-08
3x1x1,48,16,143,-0.494791666667,0.330651685357,0.803648349446,0.00524,1.18770411754,0.158534407616,-2.93113950889e-08
3x1x1,48,16,144,-0.505208333333,0.296974786917,-0.810290389839,0.005245,1.20436994338,0.158534407616,-2.93113950889e-08
3x1x1,48,16,145,-0.515625,-0.760832843947,0.394035839672,0.00525,1.20972075167,0.158534407616,-2.93113950889e-08
3x1x1,48,16,146,-0.526041666667,0.821046080035,0.221728436132,0.0052325,1.19886855902,0.158534407616,-2.93113950889e-08
3x1x1,48,16,147,-0.536458333333,-0.452138867822,-0.712588872213,0.0052475,1.21067994811,0.158534407616,-2.93113950889e-08
3x1x1,48,16,148,-0.546875,-0.146776923158,0.824247698937,0.00524,1.18132033489,0.158534407616,-2.93113950889e-08
3x1x1,48,16,149,-0.557291666667,0.659521393673,-0.504437835171,0.0052325,1.2135328293,0.158534407616,-2.93113950889e-08
3x1x1,48,16,150,-0.567708333333,-0.819994226452,-0.0729158202926,0.0052375,1.19232525807,0.158534407616,-2.93113950889e-08
3x1x1,48,16,151,-0.578125,0.550471860921,0.602289145435,0.0052325,1.23141823548,0.158534407616,-2.93113950889e-08
3x1x1,48,16,152,-0.588541666667,0.000931038014913,-0.808466350422,0.005225,1.19906227235,0.158534407616,-2.93113950889e-08
3x1x1,48,16,153,-0.598958333333,-0.541598879655,0.589847072119,0.00523,1.24211083675,0.158534407616,-2.93113950889e-08
3x1x1,48,16,154,-0.609375,0.789925544007,-0.0684086566171,0.005215,1.20410766693,0.158534407616,-2.93113950889e-08
3x1x1,48,16,155,-0.619791666667,-0.622240912109,-0.47819926519,0.005215,1.23000281648,0.158534407616,-2.93113950889e-08
3x1x1,48,16,156,-0.630208333333,0.134358847893,0.764712466611,0.00521,1.23426086635,0.158534407616,-2.93113950889e-08
3x1x1,48,16,157,-0.640625,0.412874559906,-0.647405751563,0.0051975,1.26219982018,0.158534407616,-2.93113950889e-08
3x1x1,48,16,158,-0.651041666667,-0.73324473465,0.196206287799,0.0051875,1.22231781535,0.158534407616,-2.93113950889e-08
3x1x1,48,16,159,-0.661458333333,0.665171752321,0.34643818089,0.0051675,1.25758692498,0.158534407616,-2.93113950889e-08
3x1x1,48,16,160,-0.671875,-0.253275186776,-0.696014126393,0.005145,1.26885056823,0.158534407616,-2.93113950889e-08
3x1x1,48,16,161,-0.682291666667,-0.279726327956,0.675448934447,0.0051325,1.29343925819,0.158534407616,-2.93113950889e-08
3x1x1,48,16,162,-0.692708333333,0.653583307642,-0.30493282031,0.0051275,1.26274888738,0.158534407616,-2.93113950889e-08
3x1x1,48,16,163,-0.703125,-0.678228393358,-0.213591855692,0.00511,1.27979452546,0.158534407616,-2.93113950889e-08
3x1x1,48,16,164,-0.713541666667,0.350594254188,0.606582194645,0.0051,1.28387146371,0.158534407616,-2.93113950889e-08
3x1x1,48,16,165,-0.723958333333,0.148898648324,-0.673582603787,0.0051275,1.24540192713,0.158534407616,-2.93113950889e-08
3x1x1,48,16,166,-0.734375,-0.555704111595,0.389725928996,0.0051175,1.30019215404,0.158534407616,-2.93113950889e-08
3x1x1,48,16,167,-0.744791666667,0.661664725655,0.0865168427988,0.00515,1.24807104561,0.158534407616,-2.93113950889e-08
3x1x1,48,16,168,-0.755208333333,-0.421847741447,-0.501701959633,0.005165,1.29258036593,0.158534407616,-2.93113950889e-08
3x1x1,48,16,169,-0.765625,-0.0273193919723,0.642706783998,0.005205,1.2256378296,0.158534407616,-2.93113950889e-08
3x1x1,48,16,170,-0.776041666667,0.445384705447,-0.446533084722,0.00522,1.28505614804,0.158534407616,-2.93113950889e-08
3x1x1,48,16,171,-0.786458333333,-0.617016512538,0.0278192952142,0.0052425,1.248940333,0.158534407616,-2.93113950889e-08
3x1x1,48,16,172,-0.796875,0.463406001299,0.387614644118,0.00528,1.27516417395,0.158534407616,-2.93113950889e-08
3x1x1,48,16,173,-0.807291666667,-0.0780214718032,-0.584972490694,0.0052975,1.24298222749,0.158534407616,-2.93113950889e-08
3x1x1,48,16,174,-0.817708333333,-0.329306139322,0.472134036267,0.005325,1.28212670363,0.158534407616,-2.93113950889e-08
3x1x1,48,16,175,-0.828125,0.547016886404,-0.122398980239,0.005335,1.26863584317,0.158534407616,-2.93113950889e-08
3x1x1,48,16,176,-0.838541666667,-0.472414291704,-0.271426988816,0.0053075,1.28216776848,0.158534407616,-2.93113950889e-08
3x1x1,48,16,177,-0.848958333333,0.16003751995,0.503644458395,0.00524,1.25400760796,0.158534407616,-2.93113950889e-08
3x1x1,48,16,178,-0.859375,0.215004411687,-0.463947962955,0.0051725,1.27334196276,0.158534407616,-2.93113950889e-08
3x1x1,48,16,179,-0.869791666667,-0.45538501913,0.189965630969,0.005135,1.24796245968,0.158534407616,-2.93113950889e-08
3x1x1,48,16,180,-0.880208333333,0.446393755041,0.16113939739,0.0051125,1.24908011726,0.158534407616,-2.93113950889e-08
3x1x1,48,16,181,-0.890625,-0.211094643681,-0.402773088456,0.005145,1.2612302101,0.158534407616,-2.93113950889e-08
3x1x1,48,16,182,-0.901041666667,-0.111037088154,0.419278761667,0.0052375,1.25911611739,0.158534407616,-2.93113950889e-08
3x1x1,48,16,183,-0.911458333333,0.346289232829,-0.222097892435,0.005345,1.24665238902,0.158534407616,-2.93113950889e-08
3x1x1,48,16,184,-0.921875,-0.381812943416,-0.0660708756964,0.00521,1.24784358357,0.158534407616,-2.93113950889e-08
3x1x1,48,16,185,-0.932291666667,0.221145062214,0.286229121024,0.0051275,1.2548427343,0.158534407616,-2.93113950889e-08
3x1x1,48,16,186,-0.942708333333,0.0279280699829,-0.332447020096,0.005195,1.19971209549,0.158534407616,-2.93113950889e-08
3x1x1,48,16,187,-0.953125,-0.222347496653,0.205217750468,0.005475,1.16921586035,0.158534407616,-2.93113950889e-08
3x1x1,48,16,188,-0.963541666667,0.267556465781,-0.000997103797653,0.004935,1.14350992446,0.158534407616,-2.93113950889e-08
3x1x1,48,16,189,-0.973958333333,-0.167751073382,-0.152527841097,0.005395,1.06632868027,0.158534407616,-2.93113950889e-08
3x1x1,48,16,190,-0.984375,0.0160479338162,0.175351997979,0.0052575,1.00428158313,0.158534407616,-2.93113950889e-08
3x1x1,48,16,191,-0.994791666667,0.0617157356321,-0.0811215625216,0.0049075,1.01851938564,0.158534407616,-2.93113950889e-08
3x1x1,96,32,0,0.994791666667,0.0369365437488,-0.0950012192893,0.0048975,1.03824012941,0.162167549133,1.01299306721e-08
3x1x1,96,32,1,0.984375,-0.1579098305,0.0779124175379,0.00525,1.08268062909,0.162167549133,1.01299306721e-08
3x1x1,96,32,2,0.973958333333,0.217690772682,0.0633710692655,0.00538,1.13181274984,0.162167549133,1.01299306721e-08
3x1x1,96,32,3,0.963541666667,-0.138910573698,-0.228672930431,0.004955,1.1902982535,0.162167549133,1.01299306721e-08
3x1x1,96,32,4,0.953125,-0.0588488368755,0.296798835532,0.00549,1.19024112611,0.162167549133,1.01299306721e-08
3x1x1,96,32,5,0.942708333333,0.268897369958,-0.197472030155,0.0052025,1.22040552783,0.162167549133,1.01299306721e-08
3x1x1,96,32,6,0.932291666667,-0.359592085253,-0.0390612402212,0.0051125,1.21215187263,0.162167549133,1.01299306721e-08
3x1x1,96,32,7,0.921875,0.255784143466,0.291068645385,0.0052375,1.22933797131,0.162167549133,1.01299306721e-08
3x1x1,96,32,8,0.911458333333,0.00850073482239,-0.411304563681,0.005335,1.21888363588,0.162167549133,1.01299306721e-08
3x1x1,96,32,9,0.901041666667,-0.299528128298,0.313698605812,0.005235,1.25918733756,0.162167549133,1.01299306721e-08
3x1x1,96,32,10,0.890625,0.453722100202,-0.0303869242104,0.005155,1.23424446973,0.162167549133,1.01299306721e-08
3x1x1,96,32,11,0.880208333333,-0.370585888024,-0.296478312071,0.0051175,1.26322878515,0.162167549133,1.01299306721e-08
3x1x1,96,32,12,0.869791666667,0.075886535955,0.487548654247,0.005125,1.24918372312,0.162167549133,1.01299306721e-08
3x1x1,96,32,13,0.859375,0.283310288121,-0.425687549759,0.0051675,1.27228062003,0.162167549133,1.01299306721e-08
3x1x1,96,32,14,0.848958333333,-0.513067432027,0.12661579071,0.00524,1.26306215805,0.162167549133,1.01299306721e-08
3x1x1,96,32,15,0.838541666667,0.47822296352,0.261056833708,0.005305,1.28488261578,0.162167549133,1.01299306721e-08
3x1x1,96,32,16,0.828125,-0.18136714084,-0.53039131271,0.0053175,1.27217248161,0.162167549133,1.01299306721e-08
3x1x1,96,32,17,0.817708333333,-0.230584092579,0.52743156698,0.0053275,1.28099882626,0.162167549133,1.01299306721e-08
3x1x1,96,32,18,0.807291666667,0.539575963922,-0.239035445255,0.0053075,1.28693435778,0.162167549133,1.01299306721e-08
3x1x1,96,32,19,0.796875,-0.572593508394,-0.192683441218,0.0052975,1.27581006639,0.162167549133,1.01299306721e-08
3x1x1,96,32,20,0.786458333333,0.298582614783,0.540677086698,0.0052575,1.27579218609,0.162167549133,1.01299306721e-08
3x1x1,96,32,21,0.776041666667,0.148118707209,-0.613041744233,0.0052125,1.27250784611,0.162167549133,1.01299306721e-08
3x1x1,96,32,22,0.765625,-0.53378157148,0.359020324388,0.005195,1.28270370638,0.162167549133,1.01299306721e-08
3x1x1,96,32,23,0.755208333333,0.648170234934,0.0976510102847,0.0051675,1.24630899166,0.162167549133,1.01299306721e-08
3x1x1,96,32,24,0.744791666667,-0.419402342514,-0.51902509415,0.005145,1.28479590567,0.162167549133,1.01299306721e-08
3x1x1,96,32,25,0.734375,-0.0420513673856,0.677440065154,0.0051225,1.23858375947,0.162167549133,1.01299306721e-08
3x1x1,96,32,26,0.723958333333,0.49660199884,-0.478822290986,0.0051225,1.27830839083,0.162167549133,1.01299306721e-08
3x1x1,96,32,27,0.713541666667,-0.700384251181,0.0178938712554,0.005105,1.23186056814,0.162167549133,1.01299306721e-08
3x1x1,96,32,28,0.703125,0.536414580467,0.466770427767,0.0050975,1.27467067939,0.162167549133,1.01299306721e-08
3x1x1,96,32,29,0.692708333333,-0.0813820240353,-0.716611562211,0.005125,1.23918108302,0.162167549133,1.01299306721e-08
3x1x1,96,32,30,0.682291666667,-0.429854302484,0.591357218805,0.00513,1.2752247047,0.162167549133,1.01299306721e-08
3x1x1,96,32,31,0.671875,0.725809493546,-0.1475959466,0.005135,1.25486280914,0.162167549133,1.01299306721e-08
3x1x1,96,32,32,0.661458333333,-0.642875692428,-0.386243080649,0.005155,1.27914505683,0.162167549133,1.01299306721e-08
3x1x1,96,32,33,0.651041666667,0.2157078078,0.727746446173,0.00518,1.2579711536,0.162167549133,1.01299306721e-08
3x1x1,96,32,34,0.640625,0.336389852652,-0.690247402319,0.005195,1.25910781152,0.162167549133,1.01299306721e-08
3x1x1,96,32,35,0.630208333333,-0.72227313096,0.284884153456,0.0052125,1.26191532364,0.162167549133,1.01299306721e-08
3x1x1,96,32,36,0.619791666667,0.732806301934,0.280808144071,0.0052175,1.25690742041,0.162167549133,1.01299306721e-08
3x1x1,96,32,37,0.609375,-0.354291835567,-0.709323201809,0.0052225,1.2487428785,0.162167549133,1.01299306721e-08
3x1x1,96,32,38,0.598958333333,-0.220067676801,0.769947486883,0.0052375,1.22589342245,0.162167549133,1.01299306721e-08
3x1x1,96,32,39,0.588541666667,0.688913119091,-0.42310450357,0.00524,1.24665499621,0.162167549133,1.01299306721e-08
3x1x1,96,32,40,0.578125,-0.801131552578,-0.154789275595,0.0052325,1.2169390443,0.162167549133,1.01299306721e-08
3x1x1,96,32,41,0.567708333333,0.490509428699,0.661141247103,0.00525,1.23740818345,0.162167549133,1.01299306721e-08
3x1x1,96,32,42,0.557291666667,0.0856390673282,-0.825888581112,0.005245,1.18404544994,0.162167549133,1.01299306721e-08
3x1x1,96,32,43,0.546875,-0.626186194407,0.555714480924,0.0052475,1.21561274124,0.162167549133,1.01299306721e-08
3x1x1,96,32,44,0.536458333333,0.843821650791,0.013322096455,0.00524,1.16211157289,0.162167549133,1.01299306721e-08
3x1x1,96,32,45,0.526041666667,-0.61795511062,-0.584304412262,0.005245,1.20346155613,0.162167549133,1.01299306721e-08
3x1x1,96,32,46,0.515625,0.0614245344552,0.854609785775,0.005235,1.16119100987,0.162167549133,1.01299306721e-08
3x1x1,96,32,47,0.505208333333,0.535827073273,-0.676501210256,0.0052425,1.19852624927,0.162167549133,1.01299306721e-08
3x1x1,96,32,48,0.494791666667,-0.858010282246,0.13783889929,0.0052375,1.16079596383,0.162167549133,1.01299306721e-08
3x1x1,96,32,49,0.484375,0.730663748565,0.481156259346,0.0052375,1.19356686818,0.162167549133,1.01299306721e-08
3x1x1,96,32,50,0.473958333333,-0.215141764045,-0.853860363073,0.0052325,1.16986465781,0.162167549133,1.01299306721e-08
3x1x1,96,32,51,0.463541666667,-0.420760494856,0.779801083118,0.005225,1.1876657646,0.162167549133,1.01299306721e-08
3x1x1,96,32,52,0.453125,0.842078126281,-0.292544293421,0.0052325,1.17447483585,0.162167549133,1.01299306721e-08
3x1x1,96,32,53,0.442708333333,-0.823324868413,-0.355169667413,0.0052375,1.16426312039,0.162167549133,1.01299306721e-08
3x1x1,96,32,54,0.432291666667,0.369255861144,0.822662764407,0.00522,1.17032595482,0.162167549133,1.01299306721e-08
3x1x1,96,32,55,0.421875,0.284969384693,-0.860705486309,0.00523,1.15105747344,0.162167549133,1.01299306721e-08
3x1x1,96,32,56,0.411458333333,-0.795694042493,0.444491879196,0.00523,1.15554898205,0.162167549133,1.01299306721e-08
3x1x1,96,32,57,0.401041666667,0.891476934588,0.210794821318,0.0052275,1.12019333429,0.162167549133,1.01299306721e-08
3x1x1,96,32,58,0.390625,-0.517481563559,-0.761331032306,0.0052275,1.13714753679,0.162167549133,1.01299306721e-08
3x1x1,96,32,59,0.380208333333,-0.133324114806,0.91524111778,0.005225,1.09433649343,0.162167549133,1.01299306721e-08
3x1x1,96,32,60,0.369791666667,0.719810109505,-0.587475556528,0.00523,1.12075551688,0.162167549133,1.01299306721e-08
3x1x1,96,32,61,0.359375,-0.931671492584,-0.0532713739439,0.005225,1.07004226403,0.162167549133,1.01299306721e-08
3x1x1,96,32,62,0.348958333333,0.653753328556,0.671442229086,0.0052225,1.10260363866,0.162167549133,1.01299306721e-08
3x1x1,96,32,63,0.338541666667,-0.0286206332758,-0.94051602819,0.0052225,1.0551897541,0.162167549133,1.01299306721e-08
3x1x1,96,32,64,0.328125,-0.616609502448,0.715630285738,0.00521,1.09459853359,0.162167549133,1.01299306721e-08
3x1x1,96,32,65,0.317708333333,0.941599449775,-0.111588041982,0.0052225,1.05814488383,0.162167549133,1.01299306721e-08
3x1x1,96,32,66,0.307291666667,-0.772464512813,-0.555761106989,0.0052125,1.09046244511,0.162167549133,1.01299306721e-08
3x1x1,96,32,67,0.296875,0.194853630458,0.934824741367,0.005215,1.06748462693,0.162167549133,1.01299306721e-08
